Date,Level_ft,Conductivity,Water_temp_degF,Temperature in C
9/21/13 2:36,,0,63.32,17.4
9/21/13 2:51,,0,63.32,17.4
9/21/13 3:06,,0,63.32,17.4
9/21/13 3:21,,0,63.32,17.4
9/21/13 3:36,,0,63.32,17.4
9/21/13 3:51,,0,63.32,17.4
9/21/13 4:06,,0,63.32,17.4
9/21/13 4:21,,0,63.32,17.4
9/21/13 4:36,,0,63.32,17.4
9/21/13 4:51,,0,63.32,17.4
9/21/13 5:06,,0,63.32,17.4
9/21/13 5:21,,0,63.32,17.4
9/21/13 5:36,,0,63.32,17.4
9/21/13 5:51,,0,63.32,17.4
9/21/13 6:06,,0,63.32,17.4
9/21/13 6:21,,0,63.32,17.4
9/21/13 6:36,,0,63.32,17.4
9/21/13 6:51,,0,63.32,17.4
9/21/13 7:06,,0,63.32,17.4
9/21/13 7:21,,0,63.32,17.4
9/21/13 7:36,,0,63.32,17.4
9/21/13 7:51,,0,63.32,17.4
9/21/13 8:06,,0,63.32,17.4
9/21/13 8:21,,0,63.32,17.4
9/21/13 8:36,,0,63.32,17.4
9/21/13 8:51,,0,63.32,17.4
9/21/13 9:06,,0,63.32,17.4
9/21/13 9:21,,0,63.32,17.4
9/21/13 9:36,,0,63.14,17.3
9/21/13 9:51,,0,63.14,17.3
9/21/13 10:06,,0,63.14,17.3
9/21/13 10:21,,0,63.14,17.3
9/21/13 10:36,,0,63.14,17.3
9/21/13 10:51,,0,63.14,17.3
9/21/13 11:06,,0,63.14,17.3
9/21/13 11:21,,0,63.14,17.3
9/21/13 11:36,,0,63.14,17.3
9/21/13 11:51,,0,63.14,17.3
9/21/13 12:06,,0,63.14,17.3
9/21/13 12:21,,0,63.14,17.3
9/21/13 12:36,,0,63.14,17.3
9/21/13 12:51,,0,63.14,17.3
9/21/13 13:06,,0,63.14,17.3
9/21/13 13:21,,0,63.14,17.3
9/21/13 13:36,,0,63.14,17.3
9/21/13 13:51,,0,63.14,17.3
9/21/13 14:06,,0,63.14,17.3
9/21/13 14:21,,0,63.14,17.3
9/21/13 14:36,,0,63.14,17.3
9/21/13 14:51,,0,63.14,17.3
9/21/13 15:06,,0,63.14,17.3
9/21/13 15:21,,0,63.14,17.3
9/21/13 15:36,,0,63.14,17.3
9/21/13 15:51,,0,63.14,17.3
9/21/13 16:06,,0,63.14,17.3
9/21/13 16:21,,0,63.14,17.3
9/21/13 16:36,,0,63.14,17.3
9/21/13 16:51,,0,63.14,17.3
9/21/13 17:06,,0,63.14,17.3
9/21/13 17:21,,3.659,64.22,17.9
9/21/13 17:36,,4.987,63.5,17.5
9/21/13 17:51,,5.014,63.5,17.5
9/21/13 18:06,,4.883,63.5,17.5
9/21/13 18:21,,4.852,63.32,17.4
9/21/13 18:36,,4.828,63.32,17.4
9/21/13 18:51,,4.818,63.32,17.4
9/21/13 19:06,,4.817,63.32,17.4
9/21/13 19:21,,4.814,63.32,17.4
9/21/13 19:36,,4.811,63.32,17.4
9/21/13 19:51,,4.81,63.32,17.4
9/21/13 20:06,,4.802,63.32,17.4
9/21/13 20:21,,4.794,63.32,17.4
9/21/13 20:36,,4.785,63.32,17.4
9/21/13 20:51,,4.777,63.32,17.4
9/21/13 21:06,,4.774,63.32,17.4
9/21/13 21:21,,4.713,63.5,17.5
9/21/13 21:36,,4.328,63.86,17.7
9/21/13 21:51,,4.26,63.68,17.6
9/21/13 22:06,,4.243,63.5,17.5
9/21/13 22:21,,4.231,63.5,17.5
9/21/13 22:36,,4.224,63.5,17.5
9/21/13 22:51,,4.219,63.5,17.5
9/21/13 23:06,,4.218,63.5,17.5
9/21/13 23:21,,4.218,63.5,17.5
9/21/13 23:36,,4.218,63.5,17.5
9/21/13 23:51,,4.215,63.5,17.5
9/22/13 0:06,,4.216,63.5,17.5
9/22/13 0:21,,4.218,63.5,17.5
9/22/13 0:36,,4.219,63.5,17.5
9/22/13 0:51,,4.218,63.5,17.5
9/22/13 1:06,,4.218,63.5,17.5
9/22/13 1:21,,4.218,63.68,17.6
9/22/13 1:36,,4.219,63.68,17.6
9/22/13 1:51,,4.22,63.68,17.6
9/22/13 2:06,,4.218,63.68,17.6
9/22/13 2:21,,4.22,63.68,17.6
9/22/13 2:36,,4.219,63.68,17.6
9/22/13 2:51,,4.222,63.68,17.6
9/22/13 3:06,,4.22,63.68,17.6
9/22/13 3:21,,4.22,63.68,17.6
9/22/13 3:36,,4.223,63.68,17.6
9/22/13 3:51,,4.223,63.68,17.6
9/22/13 4:06,,4.222,63.68,17.6
9/22/13 4:21,,4.224,63.68,17.6
9/22/13 4:36,,4.226,63.68,17.6
9/22/13 4:51,,4.223,63.68,17.6
9/22/13 5:06,,4.222,63.68,17.6
9/22/13 5:21,,4.223,63.68,17.6
9/22/13 5:36,,4.223,63.68,17.6
9/22/13 5:51,,4.223,63.68,17.6
9/22/13 6:06,,4.226,63.68,17.6
9/22/13 6:21,,4.223,63.68,17.6
9/22/13 6:36,,4.224,63.86,17.7
9/22/13 6:51,,4.223,63.86,17.7
9/22/13 7:06,,4.22,63.86,17.7
9/22/13 7:21,,4.21,63.86,17.7
9/22/13 7:36,,4.198,63.86,17.7
9/22/13 7:51,,4.186,63.86,17.7
9/22/13 8:06,,4.177,63.86,17.7
9/22/13 8:21,,4.166,63.86,17.7
9/22/13 8:36,,4.156,63.86,17.7
9/22/13 8:51,,4.148,63.86,17.7
9/22/13 9:06,,4.138,63.86,17.7
9/22/13 9:21,,4.128,63.86,17.7
9/22/13 9:36,,4.119,63.86,17.7
9/22/13 9:51,,4.105,63.86,17.7
9/22/13 10:06,,4.087,63.86,17.7
9/22/13 10:21,,4.076,63.86,17.7
9/22/13 10:36,,4.055,63.68,17.6
9/22/13 10:51,,3.974,63.86,17.7
9/22/13 11:06,,3.904,63.86,17.7
9/22/13 11:21,,3.899,63.86,17.7
9/22/13 11:36,,3.897,63.86,17.7
9/22/13 11:51,,3.9,63.86,17.7
9/22/13 12:06,,3.899,63.86,17.7
9/22/13 12:21,,3.899,63.86,17.7
9/22/13 12:36,,3.896,63.86,17.7
9/22/13 12:51,,3.899,63.86,17.7
9/22/13 13:06,,3.897,63.86,17.7
9/22/13 13:21,,3.899,63.86,17.7
9/22/13 13:36,,3.899,63.86,17.7
9/22/13 13:51,,3.896,63.86,17.7
9/22/13 14:06,,3.897,63.86,17.7
9/22/13 14:21,,3.896,63.86,17.7
9/22/13 14:36,,3.897,63.86,17.7
9/22/13 14:51,,3.897,63.86,17.7
9/22/13 15:06,,3.896,63.86,17.7
9/22/13 15:21,,3.896,63.86,17.7
9/22/13 15:36,,3.897,63.86,17.7
9/22/13 15:51,,3.896,63.86,17.7
9/22/13 16:06,,3.896,63.86,17.7
9/22/13 16:21,,3.897,63.86,17.7
9/22/13 16:36,,3.897,63.86,17.7
9/22/13 16:51,,3.895,63.86,17.7
9/22/13 17:06,,3.897,63.86,17.7
9/22/13 17:21,,3.897,63.86,17.7
9/22/13 17:36,,3.897,63.86,17.7
9/22/13 17:51,,3.895,63.86,17.7
9/22/13 18:06,,3.895,63.86,17.7
9/22/13 18:21,,3.897,63.86,17.7
9/22/13 18:36,,3.897,63.86,17.7
9/22/13 18:51,,3.896,63.86,17.7
9/22/13 19:06,,3.896,63.86,17.7
9/22/13 19:21,,3.899,63.86,17.7
9/22/13 19:36,,3.897,63.86,17.7
9/22/13 19:51,,3.899,63.86,17.7
9/22/13 20:06,,3.899,63.86,17.7
9/22/13 20:21,,3.899,63.86,17.7
9/22/13 20:36,,3.9,64.04,17.8
9/22/13 20:51,,3.9,64.04,17.8
9/22/13 21:06,,3.901,64.04,17.8
9/22/13 21:21,,3.901,64.04,17.8
9/22/13 21:36,,3.901,64.04,17.8
9/22/13 21:51,,3.903,64.04,17.8
9/22/13 22:06,,3.903,64.04,17.8
9/22/13 22:21,,3.903,64.04,17.8
9/22/13 22:36,,3.903,64.04,17.8
9/22/13 22:51,,3.903,64.04,17.8
9/22/13 23:06,,3.903,64.04,17.8
9/22/13 23:21,,3.903,64.04,17.8
9/22/13 23:36,,3.904,64.04,17.8
9/22/13 23:51,,3.903,64.04,17.8
9/23/13 0:06,,3.904,64.04,17.8
9/23/13 0:21,,3.903,64.04,17.8
9/23/13 0:36,,3.903,64.04,17.8
9/23/13 0:51,,3.903,64.04,17.8
9/23/13 1:06,,3.903,64.04,17.8
9/23/13 1:21,,3.903,64.04,17.8
9/23/13 1:36,,3.901,64.04,17.8
9/23/13 1:51,,3.901,64.04,17.8
9/23/13 2:06,,3.9,64.04,17.8
9/23/13 2:21,,3.9,64.04,17.8
9/23/13 2:36,,3.899,64.04,17.8
9/23/13 2:51,,3.897,64.04,17.8
9/23/13 3:06,,3.899,64.04,17.8
9/23/13 3:21,,3.895,64.04,17.8
9/23/13 3:36,,3.895,64.04,17.8
9/23/13 3:51,,3.895,64.04,17.8
9/23/13 4:06,,3.891,63.86,17.7
9/23/13 4:21,,3.891,63.86,17.7
9/23/13 4:36,,3.89,63.86,17.7
9/23/13 4:51,,3.888,63.86,17.7
9/23/13 5:06,,3.887,63.86,17.7
9/23/13 5:21,,3.886,63.86,17.7
9/23/13 5:36,,3.884,63.86,17.7
9/23/13 5:51,,3.88,63.86,17.7
9/23/13 6:06,,3.879,63.68,17.6
9/23/13 6:21,,3.876,63.68,17.6
9/23/13 6:36,,3.874,63.68,17.6
9/23/13 6:51,,3.87,63.68,17.6
9/23/13 7:06,,3.867,63.68,17.6
9/23/13 7:21,,3.864,63.68,17.6
9/23/13 7:36,,3.862,63.5,17.5
9/23/13 7:51,,3.859,63.5,17.5
9/23/13 8:06,,3.855,63.5,17.5
9/23/13 8:21,,3.852,63.5,17.5
9/23/13 8:36,,3.849,63.5,17.5
9/23/13 8:51,,3.843,63.5,17.5
9/23/13 9:06,,3.842,63.5,17.5
9/23/13 9:21,,3.839,63.5,17.5
9/23/13 9:36,,3.835,63.32,17.4
9/23/13 9:51,,3.83,63.32,17.4
9/23/13 10:06,,3.829,63.32,17.4
9/23/13 10:21,,3.825,63.32,17.4
9/23/13 10:36,,3.819,63.32,17.4
9/23/13 10:51,,3.815,63.32,17.4
9/23/13 11:06,,3.813,63.32,17.4
9/23/13 11:21,,3.81,63.14,17.3
9/23/13 11:36,,3.806,63.14,17.3
9/23/13 11:51,,3.804,63.14,17.3
9/23/13 12:06,,3.8,63.14,17.3
9/23/13 12:21,,3.794,63.14,17.3
9/23/13 12:36,,3.79,63.14,17.3
9/23/13 12:51,,3.788,63.14,17.3
9/23/13 13:06,,3.784,63.14,17.3
9/23/13 13:21,,3.781,63.14,17.3
9/23/13 13:36,,3.78,63.14,17.3
9/23/13 13:51,,3.777,63.14,17.3
9/23/13 14:06,,3.776,63.14,17.3
9/23/13 14:21,,3.774,63.14,17.3
9/23/13 14:36,,3.773,63.14,17.3
9/23/13 14:51,,3.77,63.14,17.3
9/23/13 15:06,,3.772,63.14,17.3
9/23/13 15:21,,3.772,63.14,17.3
9/23/13 15:36,,3.769,63.14,17.3
9/23/13 15:51,,3.769,63.14,17.3
9/23/13 16:06,,3.768,63.14,17.3
9/23/13 16:21,,3.765,63.14,17.3
9/23/13 16:36,,3.765,63.14,17.3
9/23/13 16:51,,3.766,63.14,17.3
9/23/13 17:06,,3.769,63.14,17.3
9/23/13 17:21,,3.769,63.14,17.3
9/23/13 17:36,,3.774,63.14,17.3
9/23/13 17:51,,3.774,63.14,17.3
9/23/13 18:06,,3.778,63.14,17.3
9/23/13 18:21,,3.778,63.14,17.3
9/23/13 18:36,,3.78,63.14,17.3
9/23/13 18:51,,3.781,63.14,17.3
9/23/13 19:06,,3.781,63.14,17.3
9/23/13 19:21,,3.781,63.14,17.3
9/23/13 19:36,,3.781,63.14,17.3
9/23/13 19:51,,3.782,63.14,17.3
9/23/13 20:06,,3.781,63.14,17.3
9/23/13 20:21,,3.78,63.14,17.3
9/23/13 20:36,,3.778,63.14,17.3
9/23/13 20:51,,3.78,63.14,17.3
9/23/13 21:06,,3.777,63.14,17.3
9/23/13 21:21,,3.776,63.14,17.3
9/23/13 21:36,,3.773,63.14,17.3
9/23/13 21:51,,3.772,63.14,17.3
9/23/13 22:06,,3.768,63.14,17.3
9/23/13 22:21,,3.768,63.14,17.3
9/23/13 22:36,,3.764,63.14,17.3
9/23/13 22:51,,3.761,63.14,17.3
9/23/13 23:06,,3.759,63.14,17.3
9/23/13 23:21,,3.755,63.14,17.3
9/23/13 23:36,,3.752,63.14,17.3
9/23/13 23:51,,3.749,63.14,17.3
9/24/13 0:06,,3.745,63.14,17.3
9/24/13 0:21,,3.74,63.14,17.3
9/24/13 0:36,,3.737,63.14,17.3
9/24/13 0:51,,3.735,62.96,17.2
9/24/13 1:06,,3.729,62.96,17.2
9/24/13 1:21,,3.725,62.96,17.2
9/24/13 1:36,,3.719,62.96,17.2
9/24/13 1:51,,3.715,62.96,17.2
9/24/13 2:06,,3.71,62.96,17.2
9/24/13 2:21,,3.704,62.96,17.2
9/24/13 2:36,,3.699,62.96,17.2
9/24/13 2:51,,3.695,62.78,17.1
9/24/13 3:06,,3.686,62.78,17.1
9/24/13 3:21,,3.678,62.78,17.1
9/24/13 3:36,,3.673,62.78,17.1
9/24/13 3:51,,3.665,62.78,17.1
9/24/13 4:06,,3.654,62.6,17
9/24/13 4:21,,3.638,62.6,17
9/24/13 4:36,,3.628,62.6,17
9/24/13 4:51,,3.61,62.6,17
9/24/13 5:06,,3.587,62.6,17
9/24/13 5:21,,3.561,62.42,16.9
9/24/13 5:36,,3.532,62.42,16.9
9/24/13 5:51,,3.494,62.42,16.9
9/24/13 6:06,,3.421,62.42,16.9
9/24/13 6:21,,3.376,62.24,16.8
9/24/13 6:36,,3.312,62.24,16.8
9/24/13 6:51,,3.261,62.24,16.8
9/24/13 7:06,,3.222,62.24,16.8
9/24/13 7:21,,3.187,62.06,16.7
9/24/13 7:36,,3.153,62.06,16.7
9/24/13 7:51,,3.137,62.06,16.7
9/24/13 8:06,,3.108,62.06,16.7
9/24/13 8:21,,3.099,61.88,16.6
9/24/13 8:36,,3.088,61.88,16.6
9/24/13 8:51,,3.079,61.88,16.6
9/24/13 9:06,,3.073,61.88,16.6
9/24/13 9:21,,3.062,61.7,16.5
9/24/13 9:36,,3.059,61.7,16.5
9/24/13 9:51,,3.053,61.7,16.5
9/24/13 10:06,,3.049,61.52,16.4
9/24/13 10:21,,3.042,61.52,16.4
9/24/13 10:36,,3.034,61.52,16.4
9/24/13 10:51,,3.022,61.52,16.4
9/24/13 11:06,,3.011,61.34,16.3
9/24/13 11:21,,2.996,61.34,16.3
9/24/13 11:36,,2.98,61.16,16.2
9/24/13 11:51,,2.967,61.16,16.2
9/24/13 12:06,,2.958,61.16,16.2
9/24/13 12:21,,2.945,61.16,16.2
9/24/13 12:36,,2.939,61.16,16.2
9/24/13 12:51,,2.935,60.98,16.1
9/24/13 13:06,,2.939,60.98,16.1
9/24/13 13:21,,2.941,61.16,16.2
9/24/13 13:36,,2.935,61.16,16.2
9/24/13 13:51,,2.93,61.16,16.2
9/24/13 14:06,,2.931,61.16,16.2
9/24/13 14:21,,2.93,61.16,16.2
9/24/13 14:36,,2.931,61.16,16.2
9/24/13 14:51,,2.933,61.16,16.2
9/24/13 15:06,,2.931,61.16,16.2
9/24/13 15:21,,2.931,61.34,16.3
9/24/13 15:36,,2.935,61.34,16.3
9/24/13 15:51,,2.939,61.34,16.3
9/24/13 16:06,,2.946,61.52,16.4
9/24/13 16:21,,2.926,61.52,16.4
9/24/13 16:36,,2.956,61.52,16.4
9/24/13 16:51,,2.893,61.52,16.4
9/24/13 17:06,,2.958,61.52,16.4
9/24/13 17:21,,2.96,61.52,16.4
9/24/13 17:36,,2.96,61.52,16.4
9/24/13 17:51,,2.958,61.52,16.4
9/24/13 18:06,,2.974,61.7,16.5
9/24/13 18:21,,2.975,61.7,16.5
9/24/13 18:36,,2.975,61.7,16.5
9/24/13 18:51,,3.004,61.7,16.5
9/24/13 19:06,,2.979,61.7,16.5
9/24/13 19:21,,2.967,61.7,16.5
9/24/13 19:36,,2.979,61.7,16.5
9/24/13 19:51,,2.979,61.7,16.5
9/24/13 20:06,,2.98,61.7,16.5
9/24/13 20:21,,2.98,61.7,16.5
9/24/13 20:36,,2.982,61.88,16.6
9/24/13 20:51,,2.982,61.7,16.5
9/24/13 21:06,,2.98,61.88,16.6
9/24/13 21:21,,2.982,61.7,16.5
9/24/13 21:36,,2.982,61.88,16.6
9/24/13 21:51,,2.983,61.88,16.6
9/24/13 22:06,,2.98,61.88,16.6
9/24/13 22:21,,2.979,61.88,16.6
9/24/13 22:36,,2.98,61.7,16.5
9/24/13 22:51,,2.982,61.7,16.5
9/24/13 23:06,,2.971,61.7,16.5
9/24/13 23:21,,2.98,61.7,16.5
9/24/13 23:36,,2.979,61.7,16.5
9/24/13 23:51,,2.98,61.7,16.5
9/25/13 0:06,,2.98,61.7,16.5
9/25/13 0:21,,2.98,61.7,16.5
9/25/13 0:36,,2.98,61.7,16.5
9/25/13 0:51,,2.98,61.7,16.5
9/25/13 1:06,,2.98,61.7,16.5
9/25/13 1:21,,2.979,61.7,16.5
9/25/13 1:36,,2.979,61.7,16.5
9/25/13 1:51,,2.978,61.52,16.4
9/25/13 2:06,,2.978,61.52,16.4
9/25/13 2:21,,2.978,61.52,16.4
9/25/13 2:36,,2.98,61.52,16.4
9/25/13 2:51,,2.985,61.52,16.4
9/25/13 3:06,,2.987,61.52,16.4
9/25/13 3:21,,2.987,61.52,16.4
9/25/13 3:36,,2.984,61.52,16.4
9/25/13 3:51,,2.984,61.34,16.3
9/25/13 4:06,,2.984,61.34,16.3
9/25/13 4:21,,2.983,61.34,16.3
9/25/13 4:36,,2.982,61.34,16.3
9/25/13 4:51,,2.982,61.34,16.3
9/25/13 5:06,,2.964,61.34,16.3
9/25/13 5:21,,2.98,61.16,16.2
9/25/13 5:36,,2.98,61.16,16.2
9/25/13 5:51,,2.978,61.16,16.2
9/25/13 6:06,,2.978,61.16,16.2
9/25/13 6:21,,2.979,61.16,16.2
9/25/13 6:36,,2.975,60.98,16.1
9/25/13 6:51,,2.968,60.98,16.1
9/25/13 7:06,,2.972,60.98,16.1
9/25/13 7:21,,2.974,60.98,16.1
9/25/13 7:36,,2.972,60.98,16.1
9/25/13 7:51,,2.971,60.8,16
9/25/13 8:06,,2.97,60.8,16
9/25/13 8:21,,2.968,60.8,16
9/25/13 8:36,,2.967,60.8,16
9/25/13 8:51,,2.967,60.8,16
9/25/13 9:06,,2.97,60.62,15.9
9/25/13 9:21,,2.968,60.62,15.9
9/25/13 9:36,,2.967,60.62,15.9
9/25/13 9:51,,2.967,60.62,15.9
9/25/13 10:06,,2.967,60.62,15.9
9/25/13 10:21,,2.967,60.62,15.9
9/25/13 10:36,,2.967,60.62,15.9
9/25/13 10:51,,2.972,60.44,15.8
9/25/13 11:06,,2.971,60.44,15.8
9/25/13 11:21,,2.966,60.44,15.8
9/25/13 11:36,,2.966,60.44,15.8
9/25/13 11:51,,2.962,60.44,15.8
9/25/13 12:06,,2.966,60.44,15.8
9/25/13 12:21,,2.966,60.44,15.8
9/25/13 12:36,,2.966,60.44,15.8
9/25/13 12:51,,2.964,60.44,15.8
9/25/13 13:06,,2.967,60.44,15.8
9/25/13 13:21,,2.967,60.44,15.8
9/25/13 13:36,,2.967,60.44,15.8
9/25/13 13:51,,2.968,60.44,15.8
9/25/13 14:06,,2.971,60.44,15.8
9/25/13 14:21,,2.974,60.44,15.8
9/25/13 14:36,,2.98,60.62,15.9
9/25/13 14:51,,2.985,60.62,15.9
9/25/13 15:06,,2.988,60.62,15.9
9/25/13 15:21,,2.991,60.62,15.9
9/25/13 15:36,,2.992,60.62,15.9
9/25/13 15:51,,2.992,60.62,15.9
9/25/13 16:06,,2.993,60.62,15.9
9/25/13 16:21,,2.995,60.8,16
9/25/13 16:36,,2.993,60.8,16
9/25/13 16:51,,2.995,60.8,16
9/25/13 17:06,,2.996,60.8,16
9/25/13 17:21,,2.996,60.8,16
9/25/13 17:36,,2.997,60.8,16
9/25/13 17:51,,3,60.8,16
9/25/13 18:06,,2.999,60.8,16
9/25/13 18:21,,3.001,60.98,16.1
9/25/13 18:36,,3.003,60.98,16.1
9/25/13 18:51,,3.004,60.98,16.1
9/25/13 19:06,,3.004,60.98,16.1
9/25/13 19:21,,3.005,60.98,16.1
9/25/13 19:36,,3.005,60.98,16.1
9/25/13 19:51,,3.007,60.98,16.1
9/25/13 20:06,,3.008,60.98,16.1
9/25/13 20:21,,3.053,61.16,16.2
9/25/13 20:36,,3.004,61.16,16.2
9/25/13 20:51,,3.005,61.16,16.2
9/25/13 21:06,,3.004,61.16,16.2
9/25/13 21:21,,3.005,61.16,16.2
9/25/13 21:36,,3.005,61.16,16.2
9/25/13 21:51,,3.007,61.16,16.2
9/25/13 22:06,,3.007,61.16,16.2
9/25/13 22:21,,3.009,61.16,16.2
9/25/13 22:36,,3.009,61.16,16.2
9/25/13 22:51,,3.012,61.34,16.3
9/25/13 23:06,,3.011,61.34,16.3
9/25/13 23:21,,3.012,61.34,16.3
9/25/13 23:36,,3.011,61.34,16.3
9/25/13 23:51,,3.011,61.34,16.3
9/26/13 0:06,,3.011,61.34,16.3
9/26/13 0:21,,3.011,61.34,16.3
9/26/13 0:36,,3.011,61.34,16.3
9/26/13 0:51,,3.012,61.34,16.3
9/26/13 1:06,,3.013,61.34,16.3
9/26/13 1:21,,3.012,61.34,16.3
9/26/13 1:36,,3.012,61.34,16.3
9/26/13 1:51,,3.007,61.34,16.3
9/26/13 2:06,,3.012,61.34,16.3
9/26/13 2:21,,3.012,61.34,16.3
9/26/13 2:36,,2.996,61.34,16.3
9/26/13 2:51,,3.011,61.34,16.3
9/26/13 3:06,,3.012,61.16,16.2
9/26/13 3:21,,3.011,61.16,16.2
9/26/13 3:36,,3.012,61.16,16.2
9/26/13 3:51,,3.012,61.16,16.2
9/26/13 4:06,,3.012,61.16,16.2
9/26/13 4:21,,3.012,61.16,16.2
9/26/13 4:36,,3.012,61.16,16.2
9/26/13 4:51,,3.011,61.16,16.2
9/26/13 5:06,,3.011,61.16,16.2
9/26/13 5:21,,3.011,61.16,16.2
9/26/13 5:36,,3.012,61.16,16.2
9/26/13 5:51,,3.013,61.16,16.2
9/26/13 6:06,,3.013,61.16,16.2
9/26/13 6:21,,3.015,61.16,16.2
9/26/13 6:36,,3.016,61.16,16.2
9/26/13 6:51,,3.017,61.16,16.2
9/26/13 7:06,,3.016,61.16,16.2
9/26/13 7:21,,3.015,61.16,16.2
9/26/13 7:36,,3.015,61.16,16.2
9/26/13 7:51,,3.015,61.16,16.2
9/26/13 8:06,,3.016,60.98,16.1
9/26/13 8:21,,3.015,60.98,16.1
9/26/13 8:36,,3.015,60.98,16.1
9/26/13 8:51,,3.015,60.98,16.1
9/26/13 9:06,,3.016,60.98,16.1
9/26/13 9:21,,3.016,60.98,16.1
9/26/13 9:36,,3.015,60.98,16.1
9/26/13 9:51,,3.016,60.98,16.1
9/26/13 10:06,,3.016,60.98,16.1
9/26/13 10:21,,3.016,60.98,16.1
9/26/13 10:36,,3.012,60.98,16.1
9/26/13 10:51,,3.015,60.8,16
9/26/13 11:06,,3.017,60.8,16
9/26/13 11:21,,3.016,60.8,16
9/26/13 11:36,,3.017,60.8,16
9/26/13 11:51,,3.017,60.8,16
9/26/13 12:06,,3.018,60.8,16
9/26/13 12:21,,3.021,60.8,16
9/26/13 12:36,,3.021,60.8,16
9/26/13 12:51,,3.02,60.8,16
9/26/13 13:06,,3.02,60.8,16
9/26/13 13:21,,3.02,60.8,16
9/26/13 13:36,,3.018,60.8,16
9/26/13 13:51,,3.02,60.8,16
9/26/13 14:06,,3.018,60.8,16
9/26/13 14:21,,3.017,60.8,16
9/26/13 14:36,,3.017,60.8,16
9/26/13 14:51,,3.015,60.8,16
9/26/13 15:06,,3.016,60.8,16
9/26/13 15:21,,3.011,60.8,16
9/26/13 15:36,,3.003,60.8,16
9/26/13 15:51,,3.004,60.8,16
9/26/13 16:06,,3.004,60.8,16
9/26/13 16:21,,3.005,60.8,16
9/26/13 16:36,,3.008,60.8,16
9/26/13 16:51,,3.007,60.98,16.1
9/26/13 17:06,,3.009,60.8,16
9/26/13 17:21,,3.011,60.98,16.1
9/26/13 17:36,,3.009,60.98,16.1
9/26/13 17:51,,2.929,60.98,16.1
9/26/13 18:06,,3.022,60.98,16.1
9/26/13 18:21,,3.024,60.98,16.1
9/26/13 18:36,,3.024,60.98,16.1
9/26/13 18:51,,3.024,60.98,16.1
9/26/13 19:06,,3.026,60.98,16.1
9/26/13 19:21,,3.026,60.98,16.1
9/26/13 19:36,,3.029,61.16,16.2
9/26/13 19:51,,3.029,61.16,16.2
9/26/13 20:06,,3.029,61.16,16.2
9/26/13 20:21,,3.03,61.16,16.2
9/26/13 20:36,,3.032,61.16,16.2
9/26/13 20:51,,3.03,61.16,16.2
9/26/13 21:06,,3.032,61.16,16.2
9/26/13 21:21,,3.032,61.16,16.2
9/26/13 21:36,,3.032,61.16,16.2
9/26/13 21:51,,3.034,61.34,16.3
9/26/13 22:06,,3.033,61.34,16.3
9/26/13 22:21,,3.034,61.34,16.3
9/26/13 22:36,,3.034,61.34,16.3
9/26/13 22:51,,3.034,61.34,16.3
9/26/13 23:06,,3.036,61.34,16.3
9/26/13 23:21,,3.036,61.34,16.3
9/26/13 23:36,,3.037,61.34,16.3
9/26/13 23:51,,3.038,61.34,16.3
9/27/13 0:06,,3.038,61.34,16.3
9/27/13 0:21,,3.038,61.34,16.3
9/27/13 0:36,,3.04,61.34,16.3
9/27/13 0:51,,3.04,61.34,16.3
9/27/13 1:06,,3.037,61.34,16.3
9/27/13 1:21,,3.037,61.52,16.4
9/27/13 1:36,,3.04,61.52,16.4
9/27/13 1:51,,3.037,61.52,16.4
9/27/13 2:06,,3.04,61.52,16.4
9/27/13 2:21,,3.04,61.52,16.4
9/27/13 2:36,,3.037,61.52,16.4
9/27/13 2:51,,3.038,61.52,16.4
9/27/13 3:06,,3.04,61.52,16.4
9/27/13 3:21,,3.037,61.52,16.4
9/27/13 3:36,,3.04,61.52,16.4
9/27/13 3:51,,3.038,61.52,16.4
9/27/13 4:06,,3.038,61.52,16.4
9/27/13 4:21,,3.04,61.52,16.4
9/27/13 4:36,,3.036,61.52,16.4
9/27/13 4:51,,3.037,61.52,16.4
9/27/13 5:06,,3.04,61.52,16.4
9/27/13 5:21,,3.037,61.52,16.4
9/27/13 5:36,,3.016,61.34,16.3
9/27/13 5:51,,3.034,61.34,16.3
9/27/13 6:06,,3.034,61.34,16.3
9/27/13 6:21,,3.034,61.34,16.3
9/27/13 6:36,,3.034,61.34,16.3
9/27/13 6:51,,3.034,61.34,16.3
9/27/13 7:06,,3.034,61.34,16.3
9/27/13 7:21,,3.034,61.34,16.3
9/27/13 7:36,,3.033,61.34,16.3
9/27/13 7:51,,3.033,61.34,16.3
9/27/13 8:06,,3.033,61.34,16.3
9/27/13 8:21,,3.033,61.34,16.3
9/27/13 8:36,,3.032,61.34,16.3
9/27/13 8:51,,3.032,61.34,16.3
9/27/13 9:06,,3.033,61.34,16.3
9/27/13 9:21,,3.03,61.34,16.3
9/27/13 9:36,,3.03,61.34,16.3
9/27/13 9:51,,3.03,61.34,16.3
9/27/13 10:06,,3.029,61.34,16.3
9/27/13 10:21,,3.03,61.34,16.3
9/27/13 10:36,,3.029,61.34,16.3
9/27/13 10:51,,3.03,61.34,16.3
9/27/13 11:06,,3.028,61.34,16.3
9/27/13 11:21,,3.028,61.34,16.3
9/27/13 11:36,,3.029,61.34,16.3
9/27/13 11:51,,3.029,61.34,16.3
9/27/13 12:06,,3.029,61.16,16.2
9/27/13 12:21,,3.028,61.16,16.2
